"first_name","last_name","age","nba_experience","most_recent_year","games","starts","minutes","points","two_points_made","two_points_attempted","three_points_made","three_points_attempted","free_throws_made","free_throws_attempted","blocked_shot_attempts","offensive_rebounds","defensive_rebounds","assists","screen_assists","turnovers","steals","deflections","loose_balls_recovered","blocked_shots","personal_fouls","personal_fouls_drawn","offensive_fouls","charges_drawn","technical_fouls","flagrant_fouls","ejections","points_off_turnovers","points_in_paint","second_chance_points","fast_break_points","possessions","estimated_possessions","team_possessions","usage_percentage_wa","true_shooting_percentage_wa","three_point_attempt_rate_wa","free_throw_rate_wa","offensive_rebounding_percentage_wa","defensive_rebounding_percentage_wa","total_rebounding_percentage_wa","assist_percentage_wa","steal_percentage_wa","block_percentage_wa","turnover_percentage_wa","internal_box_plus_minus_wa","birth_date","nba_probability","scorer_score","scorer_percentile","shot_blocker_score","shot_blocker_percentile","rebounder_score","rebounder_percentile","assist_to_turnover_ratio","facilitator_score","facilitator_percentile","three_point_percentage","floor_spacer_score","floor_spacer_percentile","two_point_percentage","free_throw_percentage","post_scorer_score","post_scorer_percentile","scorer_tier","post_scorer_tier","rebounder_tier","facilitator_tier","shot_blocker_tier","floor_spacer_tier","steal_pctile","block_pctile","defense_score","defense_percentile"
"Walton Jr.","Antic",35,TRUE,2021,60,41,25.03,11.52,2.25,5.1,1.75,5.37,1.77,2.08,0.35,0.75,2.45,3.18,0,1.75,1.15,0,0,0.12,2.53,2.3,0,0,0,0,0,0,0,0,0,45.11,45.11,120.09,24.89,0.51,0.5,0.21,3.86,12.83,8.63,23.69,2.58,0.38,13.59,-1.12,1986-04-09,0.452950721677766,0.67860983738999,47.4,1.04525105012715,67.9,0.429248954468395,62,1.81714285714286,3.15224268088657,92,0.325884543761639,1.15413771406042,63.4,0.441176470588235,0.850961538461538,-0.0363084839261252,38.2,"Below Average","Below Average","Above Average","Great","Above Average","Above Average",0.783967391304348,0.366847826086957,0.575407608695652,63.5
"Mullens","Antipov",27,TRUE,2019,33,9,22.46,12.55,1.7,3.52,2.36,6.64,2.06,2.97,0.39,0.42,1.79,0.94,0,1.18,0.58,0,0,0.18,2.61,2.36,0,0,0,0,0,0,0,0,0,41.33,41.33,76.06,26.73,0.55,0.65,0.29,3.18,10.99,6.91,6.12,1.04,0.45,9.35,-2.4,1994-01-14,0.475916549537675,2.04502452741984,69.2,1.44883272474405,73.5,-1.03690783766166,39,0.796610169491525,1.04510772592185,67.2,0.355421686746988,3.10049569217936,88.5,0.482954545454545,0.693602693602694,-0.130152546550318,35.6,"Above Average","Below Average","Below Average","Above Average","Good","Great",0.202445652173913,0.385190217391304,0.293817934782609,20.4
"Yuceoral","Anunoby",28,FALSE,2021,25,2,22.15,8.92,2.2,3.64,0.88,2,1.88,2.2,0.16,0.72,2.72,1.88,0,1.04,0.52,0,0,0.36,1.6,2.44,0,0,0,0,0,0,0,0,0,38.57,38.57,70.01,17.87,0.67,0.35,0.39,6.6,16.2,11.28,12.69,1.19,2.32,13.6,2.22,1993-11-18,0.18780060373818,3.81589897283475,88,-0.446720590207832,42.4,0.843930027735462,66,1.80769230769231,1.35065729768742,73,0.44,3.06021643828875,88,0.604395604395604,0.854545454545454,2.42832733941419,87.3,"Great","Great","Above Average","Good","Below Average","Great",0.245244565217391,0.770380434782609,0.5078125,51.3
"Rawle","Apic",34,FALSE,2021,75,64,25.67,12.11,1.69,3.85,2.03,5.88,2.64,3.03,0.29,0.52,2.71,2.17,0,2.11,1.27,0,0,0.19,3.15,2.96,0,0,0,0,0,0,0,0,0,47.67,47.67,108.61,24.09,0.55,0.6,0.32,2.97,13.99,8.43,16.19,2.82,0.9,16.2,0.8,1987-06-17,0.363712550053947,1.89257175437567,67.1,2.82488337059569,87.5,0.602948763427009,63.6,1.02843601895735,1.14305086421314,69.6,0.345238095238095,2.51433661298853,82.9,0.438961038961039,0.871287128712871,0.406007899982684,46,"Above Average","Below Average","Above Average","Above Average","Great","Good",0.851222826086957,0.515625,0.683423913043478,80.7
"Luz","Appling",26,FALSE,2021,19,19,31.53,12.11,2,4.74,2.05,5.42,1.95,2.53,0.16,0.68,2.05,4.89,0,2.63,1.42,0,0,0.05,2.53,3,0,0,0,0,0,0,0,0,0,56.1,56.1,71.65,21.17,0.54,0.53,0.25,2,10.18,5.8,23.23,2.97,0.2,18.93,0.62,1995-05-05,0.157795522472676,1.64018760245656,63,0.806342705704695,64.5,-0.313486407911156,50.3,1.85931558935361,4.26819631773377,96.5,0.378228782287823,2.33414845530855,80.8,0.421940928270042,0.770750988142292,-0.126974312929492,35.9,"Above Average","Below Average","Above Average","Elite","Above Average","Good",0.887228260869565,0.330842391304348,0.609035326086957,68.7
"Harry","Archibald",20,FALSE,2021,2,0,2.85,1,0.5,1,0,0,0,1,0,0.5,0.5,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,5.08,5.08,472.07,24.67,0.35,0,1,22.4,22.46,24.16,0,0,0,0,-19.72,2001-05-04,0.0575313178556436,-7.00454380337192,6.2,-3.16641527843428,9.4,-3.08921430877016,12.6,NA,1.93408812420743,81.3,NA,-5.40568885101634,5.9,0.5,0,-4.3229294951946,3.5,"Poor","Poor","Poor","Good","Poor","Poor",0,0,0,0
"Coby","Arenas",31,FALSE,2018,18,13,17.04,8.28,1.22,3.17,1.56,3.22,1.17,1.61,0.11,0.17,2.28,1.06,0,1.33,0.33,0,0,0.06,1.83,1.72,0,0,0,0,0,0,0,0,0,30.24,30.24,102.77,24.53,0.58,0.51,0.25,1.94,18.84,9.27,12.85,1,0.25,15.7,-2.92,1990-01-23,0.256848063956622,1.3226921174985,57.8,-0.899054600535829,33.4,-0.503728517075034,46.9,0.796992481203007,-0.276115212874286,37.3,0.484472049689441,2.32664283612471,80.6,0.384858044164038,0.726708074534161,-2.03669803377734,11.1,"Above Average","Poor","Below Average","Below Average","Below Average","Good",0.190896739130435,0.341711956521739,0.266304347826087,18.6
"Belinelli","Ariza",19,FALSE,2021,3,0,2.65,0.67,0,0.33,0,0.67,0.67,0.67,0,0,1,0.67,0,0.67,0,0,0,0,0.33,0.67,0,0,0,0,0,0,0,0,0,4.76,4.76,1114.47,35.1,0.23,0.67,0.67,0,46.83,32.31,40.55,0,0,27.32,-10.67,2002-01-05,0.656315823098053,-10.1474932061844,3.5,-4.83139118803247,4.6,-2.81990011031661,15.1,1,-3.53754272236034,6.6,0,-7.99424425531492,3.4,0,1,-7.94475836950294,0.6,"Poor","Poor","Poor","Poor","Poor","Poor",0,0,0,0
"Arron","Armstrong",28,FALSE,2021,16,10,24.5,10.25,3,5.25,1,2.62,1.25,1.75,0.25,1.62,4.94,1.12,0,0.75,0.62,0,0,0.75,2.19,1.88,0,0,0,0,0,0,0,0,0,45.82,45.82,79.49,18.11,0.59,0.33,0.22,8.52,23.39,14.74,9.23,1.28,2.69,7.98,3.51,1993-06-30,0.207919160201504,2.25764891236538,72.2,2.35051300177496,84.4,5.53995334819718,96.2,1.49333333333333,1.61511724394475,76.6,0.381679389312977,1.54766159149243,70.3,0.571428571428571,0.714285714285714,1.09402238771045,64.5,"Good","Above Average","Elite","Good","Good","Good",0.270380434782609,0.800271739130435,0.535326086956522,56.1
"Christ","Arslan",24,FALSE,2021,20,19,23.85,6.45,2.15,3.95,0.35,1.65,1.1,1.35,0.15,0.7,4.5,1.9,0,1.55,0.7,0,0,0.05,1.55,1.75,0,0,0,0,0,0,0,0,0,43.69,43.69,73.73,15.81,0.52,0.29,0.24,3.39,22.56,13.01,13.07,1.28,0.17,20.02,-2.42,1997-10-02,0.118337742194739,-0.825677736449889,29.3,-1.62899519191653,23.6,3.77719888564587,90.6,1.2258064516129,-0.12536447108401,41,0.212121212121212,-1.11688482305763,25.5,0.544303797468354,0.814814814814815,0.841681926666115,58,"Below Average","Above Average","Great","Below Average","Poor","Below Average",0.270380434782609,0.324728260869565,0.297554347826087,20.9
"Omer","Artest",32,TRUE,2021,224,172,25.48,8.96,1.5,3.42,1.35,3.22,1.92,2.47,0.26,1.23,3.54,0.96,0,1.11,1.06,0,0,0.64,2.63,2.8,0,0,0,0,0,0,0,0,0,44.21,44.21,71.4,17.37,0.58,0.49,0.37,6.63,18.89,12.64,7.58,2.44,2.84,12.45,3.07,1989-10-28,0.737967585816089,1.55830094856676,61.5,3.06850261865532,89.9,2.7777068553487,83.5,0.864864864864865,0.346701545497444,51.6,0.419254658385093,1.95363251300328,76.1,0.43859649122807,0.777327935222672,-0.138867132749585,35.6,"Above Average","Below Average","Good","Above Average","Great","Good",0.75,0.817255434782609,0.783627717391304,91.1
"Knudsen","Artis",29,FALSE,2021,19,3,14.32,6.74,1.89,3.11,0.74,1.74,0.74,1.26,0.26,1.11,1.84,0.11,0,0.74,0.11,0,0,0.11,2.05,1.26,0,0,0,0,0,0,0,0,0,25.48,25.48,71.65,20.58,0.62,0.36,0.26,10.75,17.15,13.62,0.86,0.07,1.4,12.01,-3.88,1992-11-12,0.168014443260339,1.79864401952034,65.7,-0.181697275461963,46.7,-0.179784582334674,52.2,0.148648648648649,-0.726669191840966,28.5,0.425287356321839,1.73297813775005,73.1,0.607717041800643,0.587301587301587,0.44118094104201,47.6,"Above Average","Below Average","Above Average","Below Average","Below Average","Good",0.10054347826087,0.633152173913043,0.366847826086957,27.6
"Thompkins","Asceric",21,FALSE,2021,2,1,5.9,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,11.42,11.42,870.72,7.82,0,0.5,0,0,12.16,4.4,11.68,0,0,0,-10.24,2000-06-13,0.0402410722998402,-16.1844726956412,0,-4.40893461395531,5.4,-3.65015473814964,7.7,NA,2.62610472711959,89.3,0,-12.9556421135539,0,0,NA,NA,NA,"Poor","Poor","Poor","Great","Poor","Poor",0,0,0,0
"Guillermo","Ashley",39,TRUE,2012,1,1,37.43,34,8,15,3,4,9,10,0,0,5,5,0,1,1,0,0,0,3,8,0,0,0,0,0,0,0,0,0,65.16,65.16,844.33,32.42,0.73,0.21,0.53,0,17.66,8.76,32.65,1.99,0,4.1,13,1982-06-23,0.857214326323168,14.0200119478673,99.9,1.80366206364986,78.1,3.82213691234762,90.9,5,7.89394574603297,99.8,0.75,8.12012216433066,99,0.533333333333333,0.9,7.07140388711296,99.8,"Elite","Elite","Great","Elite","Good","Elite",0.582880434782609,0,0.291440217391304,20
"Justise","Atias",38,TRUE,2021,471,309,21.54,8.41,2.17,4.2,0.94,2.55,1.23,1.38,0.26,0.47,1.6,4.38,0,1.93,0.67,0,0,0.02,1.45,2.02,0,0,0,0,0,0,0,0,0,37.71,37.71,72.49,21.3,0.57,0.38,0.21,3.07,10,7,35.08,1.95,0.2,20.74,1.61,1983-05-23,0.973138823956646,1.11535083034244,54.2,-1.9798883494875,19.8,-1.29631055330026,34.9,2.26943005181347,3.13839835417659,91.9,0.368627450980392,1.0096613127413,59.9,0.516666666666667,0.891304347826087,0.96010185931427,60.3,"Above Average","Above Average","Below Average","Great","Poor","Above Average",0.563179347826087,0.330842391304348,0.447010869565217,38.9
"Farley","Atkins",24,FALSE,2021,11,11,33.85,15.27,3.45,6.18,1.73,4,3.18,3.82,0.36,1.27,4.27,2.82,0,2.45,1.91,0,0,0.36,3.36,4.82,0,0,0,0,0,0,0,0,0,60.3,60.3,85.83,20.65,0.64,0.39,0.38,4.57,18.22,12.23,14.97,3.31,1.55,17.14,4.28,1997-01-04,0.154481163431614,5.25891721896491,95.9,3.92694747082621,93.8,4.03475384633528,92.1,1.15102040816327,1.82250417900912,80,0.4325,3.92288127603898,93,0.558252427184466,0.832460732984293,3.77849240330599,96.8,"Elite","Elite","Great","Good","Great","Great",0.927989130434783,0.666440217391304,0.797214673913043,92.3
"Horner","Augmon",25,FALSE,2021,17,5,17.35,6.59,1,1.59,1.24,2.88,0.88,1.24,0.06,0.47,1.12,0.41,0,0.59,0.65,0,0,0,2.06,1.06,0,0,0,0,0,0,0,0,0,32.04,32.04,48.36,15.64,0.66,0.65,0.28,4.47,7.17,4.61,6.24,2.02,0,10.19,-1.05,1996-04-10,0.0422371145397338,2.75620809093173,78,-0.532274287129688,40.1,-2.09335499601997,23,0.694915254237288,0.114824014120658,45.9,0.430555555555556,3.48394975613872,90.7,0.628930817610063,0.709677419354839,0.933671836297995,59.8,"Good","Above Average","Poor","Below Average","Below Average","Great",0.59375,0,0.296875,20.7
"Adiguzel","Auguste",26,FALSE,2020,67,53,29.42,16.45,2.96,6.19,2.43,6.3,3.24,3.67,0.66,0.48,2.84,1.88,0,1.82,0.93,0,0,0.06,2.1,3.27,0,0,0,0,0,0,0,0,0,54.93,54.93,77.92,25.17,0.58,0.51,0.29,1.34,10.89,7.02,12.06,1.91,0.22,11.34,-0.21,1995-04-27,0.426267262680038,4.1534629260687,90.7,-0.228094159354471,45.4,0.773939732313238,65.1,1.03296703296703,1.879998029514,80.8,0.385714285714286,3.87197131762782,92.5,0.478190630048465,0.88283378746594,1.53072704358678,74.5,"Great","Good","Above Average","Good","Below Average","Great",0.548233695652174,0.335597826086957,0.441915760869565,38.2
"Dwayne","Augustin",31,TRUE,2018,27,12,19.77,8.22,2.56,4.89,0.74,2.26,0.89,1.11,0.19,1.04,2.52,1,0,1.3,0.89,0,0,0.59,1.74,1.19,0,0,0,0,0,0,0,0,0,35.73,35.73,102.31,22.46,0.54,0.31,0.16,7.34,17.56,12.16,9.64,2.77,3.13,14.69,-0.43,1990-03-20,0.271657337500199,0.29236649531603,41.5,0.686169383983272,62.4,0.870830051405119,66.3,0.769230769230769,-0.122593426841067,41.1,0.327433628318584,0.00727453488433339,42,0.523517382413088,0.801801801801802,0.125459810460504,41.4,"Below Average","Below Average","Above Average","Below Average","Above Average","Below Average",0.837635869565217,0.83695652173913,0.837296195652174,95.7
"Vlatko","Augustine",29,FALSE,2021,10,10,27.18,9.9,1.9,3.6,1.7,3.5,1,1.3,0.5,1,4.5,1.1,0,1.3,0.2,0,0,0.3,3.4,2.3,0,0,0,0,0,0,0,0,0,50.64,50.64,74.53,15.53,0.65,0.49,0.18,5.13,18.77,11.87,5.53,0.68,0.97,14.49,-0.58,1992-07-06,0.102371679569554,3.65068457259491,86.4,3.82157043673435,93.3,4.11376314327356,92.3,0.846153846153846,0.0626542062923895,45,0.485714285714286,4.08530703737985,93.8,0.527777777777778,0.769230769230769,0.810682362531542,57.1,"Great","Above Average","Great","Below Average","Great","Great",0.130434782608696,0.533288043478261,0.331861413043478,24
"Jumaine","Avdija",30,TRUE,2021,346,250,23.87,12.2,3.77,6.78,0.66,1.9,2.66,3.79,0.47,1.4,3.51,1.77,0,1.86,0.89,0,0,0.38,2.27,4.04,0,0,0,0,0,0,0,0,0,43.08,43.08,94.12,24.44,0.59,0.21,0.44,7.83,19,13.82,13.68,2.22,1.75,15.29,2.64,1991-11-23,0.959447136132321,2.93329188381115,80.2,1.2865148463682,71.3,2.91861132366774,84.6,0.951612903225806,0.802579203990578,62,0.347368421052632,0.943740115962477,59.2,0.556047197640118,0.701846965699208,2.67476920204201,90.1,"Good","Great","Good","Above Average","Good","Above Average",0.670516304347826,0.699728260869565,0.685122282608696,81
"Kidd","Avramovic",29,TRUE,2017,108,89,28.2,12.24,2.36,5.16,1.82,4.85,2.05,2.56,0.45,0.56,2.73,3.08,0,2.03,1.07,0,0,0.31,2.24,3.28,0,0,0,0,0,0,0,0,0,48.16,48.16,81.35,23.39,0.55,0.48,0.26,2.92,12.99,8.15,19.31,2.51,1.27,14.82,3.02,1992-10-03,0.609331429489781,1.93761461913872,67.6,0.973055341814479,66.8,0.681034182890688,64.3,1.51724137931034,2.72574683811534,89.9,0.375257731958763,2.14132628986709,78.2,0.457364341085271,0.80078125,0.794837388101324,56.7,"Above Average","Above Average","Above Average","Great","Above Average","Good",0.769701086956522,0.608695652173913,0.689198369565217,81.7
"Codi","Ayon",30,FALSE,2021,21,16,22.96,11.19,2.24,4.95,1.52,4.33,2.14,2.67,0.57,0.38,1.19,4.62,0,2.29,1.43,0,0,0,2.43,3,0,0,0,0,0,0,0,0,0,40.38,40.38,74.52,27.55,0.54,0.47,0.29,3.68,7.95,4.58,32.23,3.22,0,17.93,0.55,1991-08-27,0.189716837478989,1.3214227133642,57.7,0.387190021155877,56.2,-2.07808862541166,23.1,2.0174672489083,4.12872891491633,96,0.351039260969977,1.39274144933539,67.1,0.452525252525253,0.801498127340824,0.481108101354512,48.3,"Above Average","Below Average","Poor","Elite","Above Average","Above Average",0.920516304347826,0,0.460258152173913,41.4
"Brezec","Ayres",32,FALSE,2021,13,1,14.62,5.08,1,2.38,0.85,2,0.54,0.77,0,0.08,0.46,1.62,0,0.54,0.15,0,0,0,2.08,0.62,0,0,0,0,0,0,0,0,0,25.3,25.3,136.46,17.43,0.54,0.46,0.18,0.77,5.84,3.14,18.72,0.36,0,10.23,-4.47,1989-09-19,0.117853615911155,-0.795591930499203,29.5,-0.482573513708847,41.4,-3.62682463967557,8.5,3,1.78013533065787,79.4,0.425,0.202660894614611,45.3,0.420168067226891,0.701298701298701,-2.54887080419841,8.4,"Below Average","Poor","Poor","Good","Below Average","Below Average",0.111413043478261,0,0.0557065217391304,8.6
"Wilcox","Ayton",19,FALSE,2021,10,2,5.13,0.6,0,0.1,0.2,0.3,0,0,0.1,0.3,0.4,0.1,0,0.2,0.2,0,0,0,0.6,0.1,0,0,0,0,0,0,0,0,0,9,9,178.05,5.84,0.75,0.75,0,7.14,10.57,10.73,3.89,2.55,0,33.33,0.06,2002-01-30,0.0239392398049666,2.95222884335237,80.5,-4.16043074685111,6.3,-3.47964140608856,9.5,0.5,-5.73411324183851,2.7,0.666666666666667,3.57807709009457,91.3,0,NA,NA,NA,"Good","Poor","Poor","Poor","Poor","Great",0.778532608695652,0,0.389266304347826,30
"Yudai","Baba",39,TRUE,2020,159,149,29.49,13.31,4,7.04,0.86,2.53,2.74,3.37,0.24,0.72,3.62,1.85,0,1.67,1,0,0,0.21,2.6,3,0,0,0,0,0,0,0,0,0,52.65,52.65,89.01,21.05,0.6,0.27,0.34,3.55,16.44,9.43,12.58,1.8,0.93,12.5,1.38,1982-11-11,0.609627875372917,3.57027280409169,85.8,1.5263716285004,74.7,2.33838835783492,80.4,1.10778443113772,1.56678002054333,75.9,0.339920948616601,1.51470099310301,69.7,0.568181818181818,0.813056379821958,2.49987039087046,88.4,"Great","Great","Good","Good","Good","Above Average",0.490489130434783,0.525135869565217,0.5078125,51.3
"Kinsey","Babb",38,FALSE,2014,45,44,29.6,11.69,2.67,5.53,1.64,3.69,1.42,1.69,0.27,0.67,2.87,0.93,0,1.96,0.91,0,0,0.16,2.56,1.6,0,0,0,0,0,0,0,0,0,53.69,53.69,95.36,19.25,0.58,0.4,0.19,3.57,12.21,7.79,5.44,1.73,0.55,16.27,-2.75,1983-12-28,0.21990068338347,2.50420110859084,74.9,1.2563212642141,70.9,1.03691237314742,68,0.474489795918367,-0.589545820401869,31.3,0.444444444444444,2.46874200683764,82.6,0.482820976491863,0.840236686390533,0.0454937224680159,40,"Good","Below Average","Above Average","Below Average","Good","Good",0.461277173913043,0.415760869565217,0.43851902173913,37.7
"Konate","Bacon",33,TRUE,2017,103,58,16.06,8.87,3.23,6.04,0.01,0.04,2.38,2.93,0.37,1.21,2.32,1.13,0,1.87,0.5,0,0,0.14,2.56,3.28,0,0,0,0,0,0,0,0,0,28.99,28.99,79.3,27.35,0.6,0.01,0.5,10.68,18.51,14.5,12.68,1.81,1.09,20.67,-1.14,1988-01-17,0.554398985483969,2.03188573064595,69.1,1.18806173723626,70.1,0.72944794626093,64.7,0.60427807486631,-1.34331405535956,19.7,0.25,0.00489730427814306,41.9,0.53476821192053,0.812286689419795,2.10835998166995,84.1,"Above Average","Good","Above Average","Poor","Good","Below Average",0.494565217391304,0.563858695652174,0.529211956521739,55.3
"Dragan","Baez",24,FALSE,2021,20,12,21.63,10.5,3.35,8.1,0.4,1.85,2.6,3.7,0.55,0.8,1.15,2.35,0,2.05,1.35,0,0,0.25,2.45,3.1,0,0,0,0,0,0,0,0,0,40.27,40.27,74.4,28.15,0.45,0.19,0.37,5.02,8.09,5.54,19.76,3.33,1.82,15.04,-4.44,1997-06-20,0.411306264130248,-1.18910832072708,26.5,1.29013488179978,71.5,-1.67331903495953,28.9,1.14634146341463,1.66387385405746,77.8,0.216216216216216,-2.53806349386955,14.1,0.41358024691358,0.702702702702703,-0.103504370922567,36.7,"Below Average","Below Average","Below Average","Good","Good","Poor",0.930027173913043,0.710597826086957,0.8203125,94.5
"Elton","Bagaric",42,TRUE,2015,13,4,23.23,13.38,2.69,6.08,2.15,5.38,1.54,2.54,0.31,1.38,2.62,1.31,0,2.46,1.54,0,0,0.31,2.54,2.85,0,0,0,0,0,0,0,0,0,42.78,42.78,201.15,30.58,0.53,0.47,0.22,8.25,15.09,9.46,11.83,3.76,0.89,16.37,1.3,1979-10-01,0.479037022892605,1.82783759091494,66.2,1.7185669431271,77.1,1.41832046894977,71.2,0.532520325203252,-0.087035358464143,42.2,0.399628252788104,2.29605946834149,80.2,0.442434210526316,0.606299212598425,-0.444487349440573,30.4,"Above Average","Below Average","Good","Below Average","Good","Good",0.956521739130435,0.512907608695652,0.734714673913043,87
"Zanna","Bairstow",34,TRUE,2020,162,147,28.75,14.49,3.02,6.52,1.66,5.5,3.46,4.67,0.5,0.72,2.65,3.57,0,3.1,1.62,0,0,0.05,2.93,5.48,0,0,0,0,0,0,0,0,0,53.07,53.07,82.82,27.9,0.52,0.46,0.39,3.7,12.63,6.81,22.47,3,0.27,18.2,0.9,1987-04-24,0.720510949295622,1.96005020735727,68,1.80035817412152,78.1,0.727694379838838,64.7,1.15161290322581,2.61225422685692,89.2,0.301818181818182,1.20998909736659,64.6,0.46319018404908,0.740899357601713,2.52677491238912,88.6,"Above Average","Great","Above Average","Great","Good","Above Average",0.890625,0.347826086956522,0.619225543478261,70.3
"Shamarkus","Bako",41,FALSE,2013,62,55,24.47,10.82,3.05,5.69,1,2.94,1.73,2.24,0.27,0.85,2.77,1.23,0,1.66,0.76,0,0,0.21,3.18,1.97,0,0,0,0,0,0,0,0,0,44.54,44.54,77.02,21.82,0.56,0.34,0.26,5.32,15.14,9.77,10.99,1.66,1.23,14.72,-0.74,1980-05-03,0.398081827011155,1.69799209441527,63.7,2.9676940577048,88.7,1.07280000215743,68.2,0.740963855421687,0.188707563615871,47.5,0.340136054421769,0.900522740417783,58.4,0.536028119507909,0.772321428571428,0.898332702827851,59.2,"Above Average","Above Average","Above Average","Below Average","Great","Above Average",0.427309782608696,0.601222826086957,0.514266304347826,53
"Holman","Balbay",24,FALSE,2021,19,3,25.16,8.84,1.95,3.79,0.84,2.42,2.42,2.79,0.11,0.58,1.84,2.74,0,1.63,1.11,0,0,0.21,3.05,2.74,0,0,0,0,0,0,0,0,0,45.73,45.73,73.18,17.43,0.59,0.39,0.45,2.76,10.83,6.94,20.92,2.65,1.11,17.99,0.66,1997-03-23,0.0991329512862565,1.76910707147383,65,2.64463903046933,86.3,-0.774381437476925,43.5,1.68098159509202,1.51269319420132,75.3,0.347107438016529,1.26346325006657,65.2,0.514511873350924,0.867383512544803,1.36172411562312,70.7,"Above Average","Good","Below Average","Good","Great","Above Average",0.800951086956522,0.574048913043478,0.6875,81.2
"Luke","Balbi",28,FALSE,2021,147,117,26.01,14.07,1.95,4.1,2.59,6.84,2.41,2.9,0.24,0.36,1.62,3.46,0,1.96,1.24,0,0,0.03,1.85,3.56,0,0,0,0,0,0,0,0,0,46.07,46.07,78.51,26.47,0.57,0.62,0.26,2.06,8.39,5.57,24.55,2.74,0.18,13.9,3.97,1993-03-19,0.552716242536234,3.07644786541066,81.5,-0.951743117581755,32.7,-1.38650726265043,33.7,1.76530612244898,3.46716329406329,93.8,0.378654970760234,3.94045670869546,93.2,0.475609756097561,0.831034482758621,1.3063734332098,69.6,"Good","Above Average","Below Average","Great","Below Average","Great",0.829483695652174,0.326086956521739,0.577785326086957,63.8
"Mensah-Bonsu","Balcerowski",32,TRUE,2020,33,19,23.21,8.73,1.97,4.73,0.85,2.39,2.24,2.58,0.36,0.3,1.61,2.06,0,1.39,0.76,0,0,0,1.64,2.48,0,0,0,0,0,0,0,0,0,40.45,40.45,183.1,20.25,0.5,0.33,0.31,2.1,10.77,5.09,17.6,2.03,0,15.33,-3,1989-06-28,0.282176697041966,-0.540463489059216,32.6,-1.57599052896736,24.3,-1.47042520673263,32.3,1.48201438848921,1.19457997116942,70.3,0.355648535564854,-0.660190906818249,31.5,0.416490486257928,0.868217054263566,-0.239538165517015,34.2,"Below Average","Below Average","Below Average","Good","Poor","Below Average",0.596467391304348,0,0.298233695652174,20.9
"Rubit","Baldasso",30,TRUE,2021,116,67,20.48,8.92,3.41,5.93,0.23,0.77,1.4,2.19,0.35,1.73,3.32,1.16,0,1.33,0.4,0,0,0.26,1.88,2.21,0,0,0,0,0,0,0,0,0,34.81,34.81,121.29,23.19,0.58,0.12,0.34,12.39,22.2,17.34,12.56,1.09,1.42,14.57,-0.54,1991-09-18,0.692590730593508,1.54444160556275,61.4,-0.0922073972052781,48.3,2.97333524848165,84.9,0.872180451127819,0.126958473621438,46.2,0.298701298701299,-0.035755876977732,40.8,0.57504215851602,0.639269406392694,1.18408125099067,66.1,"Above Average","Above Average","Good","Below Average","Below Average","Below Average",0.213315217391304,0.637907608695652,0.425611413043478,35
"Bray","Baldwin",31,FALSE,2021,262,225,23.3,7.42,1.53,2.81,1.04,2.79,1.24,1.68,0.28,0.92,3.04,1.5,0,1.26,0.89,0,0,0.41,1.93,1.67,0,0,0,0,0,0,0,0,0,40.53,40.53,82.13,16.15,0.58,0.5,0.3,4.87,16.76,11.53,10.97,2.27,1.73,16.35,4.01,1990-09-12,0.639729285948559,1.02471624291216,53.3,0.543990988680662,59.3,1.59966916130039,72.5,1.19047619047619,0.180615381897579,47.4,0.372759856630824,1.40299822649068,67.3,0.544483985765125,0.738095238095238,0.364511219199119,45.7,"Above Average","Below Average","Good","Below Average","Above Average","Above Average",0.692934782608696,0.695652173913043,0.69429347826087,82.4
"Dez","Balkman",37,TRUE,2018,106,62,24.58,10.47,1.73,4.3,1.63,4.73,2.12,2.6,0.21,0.69,2.44,1.52,0,1.23,0.99,0,0,0.12,2.22,2.79,0,0,0,0,0,0,0,0,0,44.87,44.87,125.2,22.3,0.51,0.52,0.29,3.86,13.16,8.07,12.36,2.23,0.51,10.55,-0.31,1984-02-23,0.618305550492655,0.314802083534579,41.8,0.274889062104112,54.4,0.345331010386196,61,1.23577235772358,1.5667811099938,76,0.3446088794926,0.940988957991024,59.1,0.402325581395349,0.815384615384615,-0.461074821506087,30.2,"Below Average","Below Average","Above Average","Good","Above Average","Above Average",0.677989130434783,0.398777173913043,0.538383152173913,56.9
"Baxter","Balvin",42,FALSE,2013,6,0,11.79,2.67,1,2.67,0,0,0.67,1.33,0,0.67,2.17,0.33,0,1,0.17,0,0,0.5,1.33,0.83,0,0,0,0,0,0,0,0,0,21.15,21.15,411.02,17.39,0.41,0,0.5,7.86,22.2,15.87,4.27,1.31,4.41,23.51,-8.65,1979-06-19,0.31457776878312,-4.9116113214396,9.7,-0.639864342544277,38.6,-0.125444105818819,53.1,0.33,-3.11572985824357,8.2,NA,-4.11141114886705,8.3,0.374531835205993,0.503759398496241,-3.82516247200408,4.7,"Poor","Poor","Above Average","Poor","Below Average","Poor",0.28125,0.91304347826087,0.597146739130435,67.3
